0;450674
1;14174
2;860912
3;800567
4;391424
5;14174
6;885735
7;391424
8;14174
9;775985
10;860912
11;775985
12;450674
13;860912
14;860912
15;14174
16;391424
17;885735
18;800567
19;860912
20;685916
21;685916
22;525256
23;685916
24;391963
25;800567
26;885735
27;450674
28;14174
29;525256
30;14174
31;391963
32;391963
33;391424
34;14174
35;800567
36;800567
37;391424
38;885735
39;685916
40;391963
41;775985
42;685916
43;391963
44;885735
45;885735
46;14174
47;885735
48;885735
49;885735
50;860912
51;885735
52;14174
53;391424
54;391963
55;391424
56;800567
57;391963
58;685916
59;525256
60;450674
61;775985
62;391424
63;800567
64;391424
65;14174
66;391424
67;860912
68;885735
69;860912
70;685916
71;885735
72;391963
73;800567
74;860912
75;391424
76;860912
77;800567
78;885735
79;391963
80;775985
81;391963
82;391424
83;525256
84;14174
85;391963
86;860912
87;450674
88;525256
89;685916
90;775985
91;525256
92;800567
93;860912
94;860912
95;775985
96;685916
97;885735
98;450674
99;885735
100;860912
101;885735
102;450674
103;450674
104;775985
105;885735
106;525256
107;860912
108;800567
109;391963
110;800567
111;391963
112;14174
113;685916
114;860912
115;685916
116;450674
117;391424
118;685916
119;14174
120;775985
121;685916
122;525256
123;525256
124;685916
125;450674
126;450674
127;685916
128;391424
129;14174
130;775985
131;391963
132;525256
133;391963
134;885735
135;885735
136;391424
137;391424
138;885735
139;860912
140;685916
141;391424
142;685916
143;391424
144;885735
145;14174
146;525256
147;685916
148;885735
149;450674
150;860912
151;525256
152;450674
153;775985
154;450674
155;391963
156;525256
157;860912
158;391963
159;800567
160;525256
161;391424
162;14174
163;450674
164;775985
165;885735
166;775985
167;685916
168;391424
169;391424
170;800567
171;685916
172;391963
173;885735
174;885735
175;775985
176;775985
177;685916
178;391963
179;685916
180;775985
181;885735
182;391963
183;800567
184;450674
185;800567
186;800567
187;800567
188;391424
189;391963
190;775985
191;800567
192;860912
193;775985
194;860912
195;391424
196;860912
197;525256
198;775985
199;450674
200;450674
201;391424
202;685916
203;391963
204;685916
205;391424
206;14174
207;450674
208;885735
209;450674
210;800567
211;391424
212;391424
213;525256
214;800567
215;14174
216;391424
217;391963
218;775985
219;860912
220;525256
221;860912
222;525256
223;14174
224;885735
225;391424
226;885735
227;860912
228;525256
229;391963
230;685916
231;685916
232;525256
233;800567
234;14174
235;14174
236;685916
237;391963
238;775985
239;885735
240;860912
241;450674
242;450674
243;775985
244;450674
245;450674
246;525256
247;685916
248;775985
249;525256
250;775985
251;885735
252;14174
253;391963
254;391424
255;685916
256;800567
257;885735
258;525256
259;685916
260;775985
261;860912
262;450674
263;800567
264;391963
265;525256
266;450674
267;800567
268;860912
269;450674
270;685916
271;525256
272;391963
273;685916
274;775985
275;775985
276;685916
277;885735
278;860912
279;14174
280;525256
281;391963
282;14174
283;860912
284;525256
285;525256
286;391424
287;391424
288;525256
289;450674
290;685916
291;860912
292;800567
293;885735
294;800567
295;14174
296;860912
297;391963
298;391424
299;450674
300;14174
301;860912
302;391424
303;525256
304;800567
305;685916
306;775985
307;525256
308;860912
309;685916
310;860912
311;14174
312;391963
313;685916
314;800567
315;885735
316;391424
317;800567
318;800567
319;525256
320;685916
321;800567
322;391424
323;391963
324;391963
325;450674
326;525256
327;775985
328;14174
329;391424
330;685916
331;14174
332;391424
333;860912
334;14174
335;685916
336;885735
337;860912
338;860912
339;391963
340;14174
341;885735
342;14174
343;800567
344;14174
345;450674
346;685916
347;391424
348;391424
349;450674
350;525256
351;885735
352;685916
353;391424
354;775985
355;391963
356;391424
357;14174
358;860912
359;800567
360;685916
361;450674
362;391963
363;525256
364;885735
365;885735
366;885735
367;14174
368;391963
369;885735
370;525256
371;800567
372;391424
373;885735
374;775985
375;860912
376;391424
377;525256
378;885735
379;685916
380;860912
381;775985
382;391424
383;860912
384;800567
385;14174
386;685916
387;450674
388;391424
389;885735
390;860912
391;391424
392;525256
393;391424
394;860912
395;800567
396;391424
397;450674
398;860912
399;800567
400;800567
401;685916
402;14174
403;391963
404;450674
405;391963
406;450674
407;860912
408;14174
409;391424
410;14174
411;860912
412;685916
413;391424
414;860912
415;391424
416;775985
417;860912
418;685916
419;775985
420;14174
421;450674
422;885735
423;860912
424;885735
425;450674
426;450674
427;685916
428;775985
429;860912
430;685916
431;391424
432;14174
433;391424
434;14174
435;450674
436;525256
437;450674
438;14174
439;391424
440;775985
441;450674
442;800567
443;860912
444;775985
445;685916
446;391963
447;525256
448;14174
449;391963
450;391963
451;14174
452;391963
453;800567
454;885735
455;525256
456;860912
457;391963
458;685916
459;860912
460;685916
461;775985
462;775985
463;860912
464;885735
465;860912
466;800567
467;885735
468;885735
469;450674
470;450674
471;775985
472;525256
473;800567
474;391963
475;391963
476;885735
477;391424
478;685916
479;685916
480;800567
481;391424
482;450674
483;800567
484;860912
485;685916
486;391963
487;391424
488;885735
489;14174
490;800567
491;885735
492;525256
493;391963
494;450674
495;800567
496;800567
497;391963
498;450674
499;860912
500;525256
501;14174
502;775985
503;800567
504;450674
505;14174
506;860912
507;391963
508;775985
509;685916
510;391963
511;685916
512;391963
513;391424
514;14174
515;450674
516;391963
517;14174
518;391424
519;885735
520;525256
521;450674
522;685916
523;391424
524;14174
525;450674
526;800567
527;775985
528;525256
529;775985
530;391424
531;450674
532;525256
533;775985
534;885735
535;685916
536;525256
537;14174
538;685916
539;391424
540;525256
541;14174
542;14174
543;450674
544;685916
545;14174
546;885735
547;525256
548;391424
549;391424
550;775985
551;860912
552;775985
553;450674
554;391963
555;885735
556;800567
557;775985
558;800567
559;775985
560;775985
561;450674
562;775985
563;885735
564;14174
565;860912
566;391424
567;800567
568;391963
569;860912
570;391963
571;775985
572;800567
573;525256
574;685916
575;775985
576;450674
577;450674
578;391963
579;860912
580;391424
581;885735
582;800567
583;14174
584;14174
585;860912
586;14174
587;391963
588;860912
589;14174
590;860912
591;685916
592;860912
593;450674
594;525256
595;775985
596;450674
597;860912
598;775985
599;800567
600;885735
601;800567
602;450674
603;14174
604;685916
605;391424
606;14174
607;800567
608;525256
609;14174
610;450674
611;775985
612;860912
613;885735
614;450674
615;800567
616;391424
617;525256
618;450674
619;775985
620;800567
621;800567
622;525256
623;775985
624;525256
625;14174
626;685916
627;775985
628;800567
629;14174
630;525256
631;885735
632;860912
633;391963
634;685916
635;685916
636;885735
637;525256
638;775985
639;450674
640;14174
641;14174
642;885735
643;450674
644;450674
645;525256
646;450674
647;14174
648;391963
649;391424
650;775985
651;800567
652;800567
653;391424
654;800567
655;685916
656;14174
657;391963
658;800567
659;391963
660;885735
661;14174
662;860912
663;775985
664;685916
665;450674
666;450674
667;391963
668;391424
669;525256
670;860912
671;14174
672;391424
673;14174
674;391424
675;14174
676;885735
677;800567
678;800567
679;885735
680;450674
681;391963
682;860912
683;685916
684;391963
685;775985
686;391424
687;685916
688;391963
689;800567
690;391963
691;14174
692;885735
693;860912
694;775985
695;14174
696;391963
697;14174
698;775985
699;14174
700;14174
701;885735
702;860912
703;14174
704;391424
705;391963
706;391963
707;860912
708;450674
709;525256
710;860912
711;775985
712;800567
713;775985
714;525256
715;685916
716;885735
717;450674
718;685916
719;450674
720;391963
721;685916
722;800567
723;525256
724;525256
725;391424
726;391963
727;391424
728;885735
729;525256
730;860912
731;14174
732;685916
733;885735
734;450674
735;391963
736;14174
737;391963
738;450674
739;885735
740;885735
741;685916
742;391424
743;391424
744;800567
745;885735
746;450674
747;775985
748;391424
749;391963
750;525256
751;800567
752;391424
753;391963
754;14174
755;391424
756;800567
757;14174
758;775985
759;860912
760;450674
761;800567
762;800567
763;391424
764;885735
765;14174
766;860912
767;860912
768;800567
769;885735
770;685916
771;391963
772;885735
773;525256
774;391424
775;885735
776;800567
777;800567
778;14174
779;885735
780;800567
781;800567
782;525256
783;685916
784;685916
785;391424
786;450674
787;525256
788;391424
789;391963
790;885735
791;860912
792;391424
793;775985
794;391424
795;391963
796;391424
797;525256
798;800567
799;860912
800;391424
801;391424
802;391963
803;391424
804;800567
805;391963
806;525256
807;775985
808;885735
809;450674
810;14174
811;391424
812;860912
813;685916
814;450674
815;14174
816;685916
817;14174
818;685916
819;860912
820;885735
821;885735
822;525256
823;14174
824;450674
825;391963
826;800567
827;14174
828;450674
829;391963
830;775985
831;14174
832;450674
833;391963
834;885735
835;860912
836;860912
837;685916
838;391424
839;525256
840;450674
841;860912
842;391424
843;14174
844;800567
845;775985
846;391424
847;391963
848;450674
849;860912
850;391963
851;391963
852;685916
853;860912
854;525256
855;14174
856;391963
857;800567
858;391963
859;800567
860;800567
861;885735
862;800567
863;525256
864;685916
865;391963
866;450674
867;450674
868;860912
869;525256
870;860912
871;800567
872;525256
873;685916
874;800567
875;775985
876;450674
877;391963
878;860912
879;391424
880;391424
881;685916
882;860912
883;800567
884;800567
885;860912
886;450674
887;860912
888;800567
889;450674
890;391963
891;391424
892;14174
893;391963
894;775985
895;800567
896;800567
897;450674
898;450674
899;391424
900;525256
901;775985
902;525256
903;391963
904;525256
905;885735
906;800567
907;391424
908;391424
909;391963
910;391963
911;450674
912;800567
913;525256
914;391424
915;450674
916;860912
