0;625942
1;603706
2;141495
3;141495
4;863300
5;723711
6;33703
7;723711
8;603706
9;805626
10;33703
11;522857
12;707515
13;625942
14;863300
15;33703
16;440849
17;863300
18;33703
19;603706
20;863300
21;723711
22;522857
23;522857
24;603706
25;723711
26;723711
27;522857
28;707515
29;625942
30;863300
31;863300
32;603706
33;33703
34;33703
35;723711
36;603706
37;863300
38;141495
39;863300
40;522857
41;723711
42;625942
43;863300
44;723711
45;805626
46;863300
47;522857
48;603706
49;625942
50;805626
51;33703
52;33703
53;707515
54;805626
55;707515
56;522857
57;141495
58;707515
59;33703
60;141495
61;440849
62;603706
63;863300
64;805626
65;440849
66;707515
67;625942
68;805626
69;522857
70;707515
71;723711
72;805626
73;863300
74;33703
75;603706
76;625942
77;707515
78;603706
79;603706
80;33703
81;141495
82;707515
83;707515
84;33703
85;723711
86;707515
87;603706
88;141495
89;625942
90;723711
91;707515
92;625942
93;707515
94;33703
95;141495
96;141495
97;707515
98;522857
99;440849
